#	Id	ClassId	NameStringId									AbilityType					Level	Fightable	ShowHPLabel	ShowOnMiniMap	3DTemplateName	Scale	ScaleAbility	HurtScale	HurtScaleDruation	HurtScaleMaintain 	PC_NPCShowType	UseBBox	Length	Width	Height	Radius	AIPresetId	RestoreHP	RestoreMP	MaxHP	MaxMP	Attack	Defence	Strength	Dexterity	Constitution	Intelligence	CriticalPower	CriticalHitRate	LuckyValue	GuardianValue	GroundHarm	WaterHarm	FireHarm	WindHarm	Unground	Unwater	Unfire	Unwind	AbsoluteDamage	AbsoluteDefence	AbsoluteDamageRate	AbsoluteDefenceRate	FightRadius	DeBufferDefenceRate	CanNotBeInterrupted	CanNotBeKickOut	SkillId1	SkillRate1	SuccessfulRate1	SkillId2	SkillRate2	SuccessfulRate2	HurtSkillKind	HurtSkillID	MoveSpeed	RunawaySpeed	GuardSpeed	RespawnTime	FaintTime	MoveSoundId	DeadSoundId	BeHitSoundId	JumpUpSoundId	JumpDownSoundId	BulletOffsetX	BulletOffsetY	BulletOffsetZ	HurtEffectTemplateName	DieEffectTemplateName	DiedEffectTemplateName	Money	MoneyRate	GroupLimit	DropItemGroupPresetId_1	GroupCount_1	GroupRate_1	DropItemGroupPresetId_2	GroupCount_2	GroupRate_2	DropItemGroupPresetId_3	GroupCount_3	GroupRate_3	DropItemGroupPresetId_4	GroupCount_4	GroupRate_4	DropItemGroupPresetId_5	GroupCount_5	GroupRate_5	Exp	ClientInitializeScript	DecStringId	InteractiveRadius	ComboSkillId1	ComboSkillId2	ComboSkillId3	ComboSkillId4	ComboSkillId5	ComboSkillId6	ComboSkillId7	PhysicsReflectionAttackAugment	ElementReflectionAttackAugment	GuardianOffset_X	GuardianOffset_Y	GuardianOffset_Z																
# 取得物理型MOB數值								← 刪了會死人！平時編輯時可以隱藏此列 →																										22	23	2	3	4	5	8	9	10	11	12	13	14	15	6	6	6	6	7	7	7	7																																																			33																															
# 取得元素型MOB數值								← 刪了會死人！平時編輯時可以隱藏此列 →																														16	17									18	18	18	18	19	19	19	19																																																																																		
# 計算物理型MOB角色類型參數								← 刪了會死人！平時編輯時可以隱藏此列 →																										2	3	2	3	4	5	8	9	10	11	12	13	14	15	6	6	6	6	7	7	7	7																																																			4																															
# 計算元素型MOB角色類型參數								← 刪了會死人！平時編輯時可以隱藏此列 →																														16	17									18	18	18	18	19	19	19	19																																																																																		
# 計算元素型MOB元素參數								← 刪了會死人！平時編輯時可以隱藏此列 →				6																																				2	3	4	5	2	3	4	5																																																																																		
# 計算MOB階級參數								← 刪了會死人！平時編輯時可以隱藏此列 →																										3	3	3																				6	7	8	9																																															4																															
# 依等級抓取怪物 GP 預算								← 刪了會死人！平時編輯時可以隱藏此列 →																																																																																4	7		10	11	12	15	16	17	20	21	22	25	26	27	30	31	32																		4	95	4	95	4	95	4	95	4	95					
# 依等級抓取指定掉寶範圍內符合資料回傳 ID								← 刪了會死人！平時編輯時可以隱藏此列 →																																																																																5			75	76	77	93			93			93			93																					"10,000"		"10,000"		"10,000"		"10,000"		"10,000"					
#								← 刪了會死人！平時編輯時可以隱藏此列 →																										10																																																												20						0																																					
# 紅字或黑字：自行填入的內容。若如生命值等素質標為紅字，則表示有特別的需求，不參照公式計算結果。																																																																																												1000		10																																											
# 藍字：經由公式計算而得到的結果。																																																																																								0.2	2000			40%																																										5 倍			
# 紫字：經由參照其他頁面或文件資料計算而得到的結果。																																																																																									8000								0						4																															300 秒			
#	編號	Class編號	名稱StringID (6字以內)	所屬區域	關卡/場景	參考關卡	是否使用	名稱	特性說明1		參照：怪物階級	屬性圖示	參照: 元素屬性	參照：怪物類型	實際等級	基本等級	顯示等級	可否被攻擊	是否顯示血條	是否顯示於雷達圖	使用3D模型名稱	放大縮小(自己)	放大縮小(自己+周圍掛載物)	受傷放大倍率	受傷放大漸變時間	受傷變大維持時間	遮擋時是否透明呈現	使用Bbox	NPC長	NPC寬	NPC高	NPC半徑	AI類型	HP回復點數	MP回復點數	生命值	技能值	攻擊力	防禦力	力量	敏捷	體質	智慧	爆發力	爆擊率	幸運值	守護值	地屬性	水屬性	火屬性	風屬性	地抗性	水抗性	火抗性	風抗性	絕對物理攻擊	絕對物理防禦	絕對攻擊倍率	絕對防禦倍率（減免比例）	攻擊時保持的距離	DeBuffer閃避比例	受擊時不被中斷技能	不被踢飛	技能1	使用機率1	成功機率1	技能2	使用機率2	成功機率2	可以造成傷害的技能類型	限定造成傷害的技能編號	移動速度	逃跑速度	戰鬥移動速度	重生時間	昏迷時間	走路音效	死亡音效	受傷音效	起跳音效	落下音效	子彈的偏移值X(左右)	子彈的偏移值Y(高)	子彈的偏移值Z(前後)	受傷特效的Template名稱	開始死亡特效的Template名稱	死亡斷氣後特效的Template名稱	掉落金錢數量	"金錢掉落機率 (1/10,000)"	掉落寶物群組上限	掉落寶物群組 ID 1 (特殊、任務)	群組內掉落物品數量	此群組物品掉落機率	掉落物品群組 ID 2 (消耗品)	群組內掉落物品數量	此群組物品掉落機率	掉落物品群組 ID 3 (裝備)	群組內掉落物品數量	此群組物品掉落機率	掉落物品群組 ID 4 (飾品、守護神)	群組內掉落物品數量	此群組物品掉落機率	掉落物品群組 ID 5 (額外物品)	群組內掉落物品數量	此群組物品掉落機率	經驗值	Client端初始化劇情Script	說明ID	互動半徑	連續攻擊技能1	連續攻擊技能2	連續攻擊技能3	連續攻擊技能4	連續攻擊技能5	連續攻擊技能6	連續攻擊技能7	物理反彈率%	元素反彈率%	守護神相對於變身角色的X座標	守護神相對於變身角色的Y座標	守護神相對於變身角色的Z座標		寶物群組名稱1	寶物群組期望值1	寶物群組名稱2	寶物群組期望值2	寶物群組名稱3	寶物群組期望值3	寶物群組名稱4	寶物群組期望值4	寶物群組名稱5	寶物群組期望值5		MOB 預算	掉落物品價值 GP 期望值總和	寶物組掉落建議調整比例	須補加產出
	2601	3000	3002201	大象城	副本段	22		叛逆頑童	頑童		副本-小怪	0	無	林沖	40	40	40	1	1	1	mobb0069	1		1.3	0	0.1	0	0	50	50	80	25	1	36	74	1548	3510	442	431	102	108	0	0	30	0	98	0	0	0	0	0	564	564	564	564	0	0	100	0	0				3507021	5	100	3507022	1	100			300	330	600	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	72	8000	2				2103	1	10000	11073	1	1000	21014	1	100				1970																	--	0	40級藥水、消耗品組	323	40級帽子組--灰	36	40級飾品／守護組--綠	3	--	0		323	362	89.20%	
	2603	3000	6100000	大象城	副本段	22		透明怪(不顯示)	透明怪		副本-中BOSS	0	無	平均	45	41	41	0	0	0	obj00	1		1	0	0	0	0	70	70	70	50	1001	164	900	18250	4400	549	475	108	108	0	0	32	0	108	0	0	0	0	0	701	701	701	701	0	0	200	20	150	100	1	1									200	220	400	1800	3		9400050	9404010						Empty	EF_die_01b	EF_ov_01a	0	0																	0																	--	0	--	0	--	0	--	0	--	0		0	0	0.00%	
	2605	3000	3002204	大象城	副本段	22		洪水象天王	象天王1		副本-小BOSS	2	水	林沖	44	41	41	1	1	1	moba0032f	1.3		1.3	0	0.1	0	0	280	280	320	150	1001	103	396	8930	3870	532	477	110	117	0	0	32	0	106	0	0	636	0	0	15	153	153	153	0	0	160	10	150		1	1									100	110	200	1800	3		9400050	9404010						EF0001	EF_die_01b	EF_ov_01a	4539	8000		9501	4	10000	2103	1	10000	11073	1	1000	21014	1	100				3634																	一千兩銀票組　	24	40級藥水、消耗品組	323	40級帽子組--灰	36	40級飾品／守護組--綠	3	--	0		"8,086"	386	2094.80%	
	2606	3000	3002205	大象城	副本段	22		滾石象天王	象天王2		副本-小BOSS	1	地	林沖	44	41	41	1	1	1	moba0032j	1.3		1.3	0	0.1	0	0	280	280	320	150	1001	103	396	8930	3870	532	477	110	117	0	0	32	0	106	0	636	0	0	0	153	153	153	15	0	0	160	10	150		1	1									100	110	200	1800	3		9400050	9404010						EF0001	EF_die_01b	EF_ov_01a	4539	8000		9501	4	10000	2103	1	10000	11073	1	1000	21014	1	100				3634																	一千兩銀票組　	24	40級藥水、消耗品組	323	40級帽子組--灰	36	40級飾品／守護組--綠	3	--	0		"8,086"	386	2094.80%	
	2607	3000	3002206	大象城	副本段	22		砲彈象天王	象天王3		副本-小BOSS	3	火	林沖	45	42	42	1	1	1	moba0032h	1.3		1.3	0	0.1	0	0	280	280	350	150	1001	103	405	9125	3960	571	513	112	119	0	0	32	0	108	0	0	0	677	0	163	16	163	163	0	0	160	10	150		1	1									100	110	200	1800	3		9400050	9404010						EF0001	EF_die_01b	EF_ov_01a	4750	8000		9501	4	10000	2103	1	10000	11075	1	1000	21018	1	100				3944																	一千兩銀票組　	24	40級藥水、消耗品組	323	40級褲子組--灰	38	45級飾品／守護組--綠	4	--	0		"8,383"	388	2160.60%	
	2608	3000	3002207	大象城	副本段	22		木樁象天王	象天王4		副本-小BOSS	4	風	林沖	45	42	42	1	1	1	moba0032g	1.3		1.3	0	0.1	0	0	280	280	350	150	1001	103	405	9125	3960	571	513	112	119	0	0	32	0	108	0	0	0	0	677	163	163	16	163	0	0	160	10	150		1	1									100	110	200	1800	3		9400050	9404010						EF0001	EF_die_01b	EF_ov_01a	4750	8000		9501	4	10000	2103	1	10000	11075	1	1000	21018	1	100				3944																	一千兩銀票組　	24	40級藥水、消耗品組	323	40級褲子組--灰	38	45級飾品／守護組--綠	4	--	0		"8,383"	388	2160.60%	
	2609	3000	3002208	大象城	副本段	22		西瓜象天王	象天王5		副本-小BOSS	0	無	林沖	45	42	42	1	1	1	moba0032i	1.3		1.3	0	0.1	0	0	280	280	300	150	1001	103	405	9125	3960	571	513	112	119	0	0	32	0	108	0	0	0	0	0	649	649	649	649	0	0	160	10	150		1	1									100	110	200	1800	3		9400050	9404010						EF0001	EF_die_01b	EF_ov_01a	4750	8000		9501	4	10000	2103	1	10000	11075	1	1000	21018	1	100				3944																	一千兩銀票組　	24	40級藥水、消耗品組	323	40級褲子組--灰	38	45級飾品／守護組--綠	4	--	0		"8,383"	388	2160.60%	
	2610	3000	3002209	大象城	副本段	22		瘋狂小飛			副本-中BOSS	4	風	林沖	47	43	43	1	1	1	mobb0090	0.3		1.3	0	0.1	0	0	70	90	90	50	5	180	837	20090	4140	670	523	116	123	0	0	33	0	112	0	0	0	0	723	174	174	17	174	0	0	200	20	300	75	1	1	3222061	1	100	3222062	1	100			500	550	1000	1800	3		9400050	9404010						EF0001	EF_die_01b	EF_ov_01a	10941	8000		9501	8	10000	2305	1	10000	13057	1	10000	23018	1	1000				10630																	一千兩銀票組　	48	40級武、防卷軸組	323	40級上衣組--綠	390	45級飾品／守護組--綠	38	--	0		"19,389"	799	2426.70%	
	2611	3000	6100000	大象城	副本段	22		透明怪(不顯示)	透明怪		副本-中BOSS	1	地	平均	45	41	41	0	0	0	obj00	1		1	0	0	0	0	70	70	70	50	1001	164	900	18250	4400	549	475	108	108	0	0	32	0	108	0	704	0	0	0	176	176	176	18	0	0	200	20	150	100	1	1									200	220	400	1800	3		9400050	9404010						Empty	EF_die_01b	EF_ov_01a	0	0																	0																	--	0	--	0	--	0	--	0	--	0		0	0	0.00%	
	2612	3000	6100000	大象城	副本段	22		透明怪(不顯示)	透明怪		副本-中BOSS	2	水	平均	45	41	41	0	0	0	obj00	1		1	0	0	0	0	70	70	70	50	1001	164	900	18250	4400	549	475	108	108	0	0	32	0	108	0	0	704	0	0	18	176	176	176	0	0	200	20	150	100	1	1									200	220	400	1800	3		9400050	9404010						Empty	EF_die_01b	EF_ov_01a	0	0																	0																	--	0	--	0	--	0	--	0	--	0		0	0	0.00%	
	2613	3000	6100000	大象城	副本段	22		透明怪(不顯示)	透明怪		副本-中BOSS	3	火	平均	45	41	41	0	0	0	obj00	1		1	0	0	0	0	70	70	70	50	1001	164	900	18250	4400	549	475	108	108	0	0	32	0	108	0	0	0	704	0	176	18	176	176	0	0	200	20	150	100	1	1									200	220	400	1800	3		9400050	9404010						Empty	EF_die_01b	EF_ov_01a	0	0																	0																	--	0	--	0	--	0	--	0	--	0		0	0	0.00%	
	2614	3000	6100000	大象城	副本段	22		透明怪(不顯示)	透明怪		副本-中BOSS	4	風	平均	45	41	41	0	0	0	obj00	1		1	0	0	0	0	70	70	70	50	1001	164	900	18250	4400	549	475	108	108	0	0	32	0	108	0	0	0	0	704	176	176	18	176	0	0	200	20	150	100	1	1									200	220	400	1800	3		9400050	9404010						Empty	EF_die_01b	EF_ov_01a	0	0																	0																	--	0	--	0	--	0	--	0	--	0		0	0	0.00%	
	2705	3000	3001905	大象城	副本段	19		變色小紅龍	變色龍小兵		副本-小怪	0	無	林沖	25	25	25	1	1	1	moba0007	1		1.3	0	0.1	0	0	50	50	40	40	3	22	51	1290	3060	246	354	71	75	0	0	22	0	68	0	0	0	0	0	334	334	334	334	0	0	100	0	150				3019051	3	100	3019052	1	100			100	110	200	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	26	8000	2				2102	1	10000	11037	1	1000	21008	1	100				1447																	--	0	20級藥水、消耗品組	85	25級帽子組--灰	15	25級飾品／守護組--綠	1	--	0		127	101	125.70%	
	2706	3000	3001906	大象城	副本段	19		刺砲怪龍車	變色坦克(中刺砲)		副本-大怪-血少攻強	0	無	林沖	28	26	26	1	1	1	moba0008	2		1.3	0	0.1	0	0	100	100	140	70	3	38	112	2932	3330	354	384	77	81	0	0	24	0	74	0	0	0	0	0	363	363	363	363	0	0	140	0	150		1	1	3019115	1	100	3019116	5	100			100	110	200	1800	3		9400050	9404010				80	60	EF0001	EF_die_01a	EF_ov_01a	1507	8000	2	9501	2	10000	2102	1	10000	11037	1	1000	21008	1	100				1562																	一千兩銀票組　	12	20級藥水、消耗品組	85	25級帽子組--灰	15	25級飾品／守護組--綠	1	--	0		"3,228"	113	2856.60%	
	2707	3000	3001907	大象城	副本段	19		大龍砲車	變色龍砲車		副本-小BOSS	0	無	林沖	29	26	26	1	1	1	mobb0009	0.7		1.3	0	0.1	0	0	160	150	120	90	5	63	284	7545	3420	395	400	79	84	0	0	24	0	76	0	0	0	0	0	377	377	377	377	0	0	160	10	200		1	1	3219051	3	100	3219052	2	100			100	110	200	1800	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	3287	8000		9501	2	10000	2102	1	10000	11037	1	1000	21008	1	100				2750																	一千兩銀票組　	12	20級藥水、消耗品組	85	25級帽子組--灰	15	25級飾品／守護組--綠	1	--	0		"3,400"	113	3008.80%	
	2708	3000	3001908	大象城	副本段	19		老蜥蜴王(表演用)	國王變色龍		副本-小BOSS	0	無	林沖	30	27	27	1	1	1	moba0088	1.5		1.3	0	0.1	0	0	150	150	120	120	1001	65	293	7740	3510	442	431	81	86	0	0	25	0	78	0	0	0	0	0	406	406	406	406	0	0	160	10	150		1	1	4000001	1	100	4000005	2	100			100	110	200	3600	3		9400050	9404010						EF0001	EF_die_01b	EF_ov_01a	0	0																	0																	--	0	--	0	--	0	--	0	--	0		0	0	0.00%	
	2709	3000	3001909	大象城	副本段	19		變色小藍龍	變色龍小兵(藍)		副本-小怪	0	無	林沖	25	25	25	1	1	1	moba0007a	1		1.3	0	0.1	0	0	50	50	30	40	3	22	51	1290	3060	246	354	71	75	0	0	22	0	68	0	0	0	0	0	334	334	334	334	0	0	100	0	150				3019051	3	100	3019052	1	100			100	110	200	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	26	8000	2				2102	1	10000	11037	1	1000	21008	1	100				1447																	--	0	20級藥水、消耗品組	85	25級帽子組--灰	15	25級飾品／守護組--綠	1	--	0		127	101	125.70%	
	2710	3000	3001910	大象城	副本段	19		變色小綠龍	變色龍小兵(綠)		副本-小怪	0	無	林沖	25	25	25	1	1	1	moba0007b	1		1.3	0	0.1	0	0	50	50	30	40	3	22	51	1290	3060	246	354	71	75	0	0	22	0	68	0	0	0	0	0	334	334	334	334	0	0	100	0	150				3019051	3	100	3019052	1	100			100	110	200	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	26	8000	2				2102	1	10000	11037	1	1000	21008	1	100				1447																	--	0	20級藥水、消耗品組	85	25級帽子組--灰	15	25級飾品／守護組--綠	1	--	0		127	101	125.70%	
	2711	3000	3001911	大象城	副本段	19		刺砲小龍車	變色坦克(小刺砲)		副本-中怪	0	無	林沖	26	25	25	1	1	1	moba0008	1		1.3	0	0.1	0	0	70	60	80	40	3	37	104	2786	3150	292	352	73	77	0	0	23	0	70	0	0	0	0	0	332	332	332	332	0	0	110	0	150			1	3019111	1	100	3019112	5	100			100	110	200	9	3		9400050	9404010				30	40	EF0001	EF_die_01a	EF_ov_01a	189	8000	2				2102	1	10000	11037	1	1000	21008	1	100				1394																	--	0	20級藥水、消耗品組	85	25級帽子組--灰	15	25級飾品／守護組--綠	1	--	0		290	101	287.10%	
	2712	3000	3001912	大象城	副本段	19		圓砲小龍車	變色坦克(小圓砲)		副本-中怪	0	無	林沖	26	25	25	1	1	1	moba0008a	1		1.3	0	0.1	0	0	70	60	80	40	3	37	104	2786	3150	292	352	73	77	0	0	23	0	70	0	0	0	0	0	332	332	332	332	0	0	110	0	150			1	3019111	1	100	3019122	5	100			100	110	200	9	3		9400050	9404010				30	40	EF0001	EF_die_01a	EF_ov_01a	189	8000	2				2102	1	10000	11037	1	1000	21008	1	100				1394																	--	0	20級藥水、消耗品組	85	25級帽子組--灰	15	25級飾品／守護組--綠	1	--	0		290	101	287.10%	
	2713	3000	3001913	大象城	副本段	19		機槍小龍車	變色坦克(小機槍砲)		副本-中怪	0	無	林沖	26	25	25	1	1	1	moba0008b	1		1.3	0	0.1	0	0	70	60	80	40	3	37	104	2786	3150	292	352	73	77	0	0	23	0	70	0	0	0	0	0	332	332	332	332	0	0	110	0	150			1	3019111	1	100	3019132	5	100			100	110	200	9	3		9400050	9404010				30	40	EF0001	EF_die_01a	EF_ov_01a	189	8000	2				2102	1	10000	11037	1	1000	21008	1	100				1394																	--	0	20級藥水、消耗品組	85	25級帽子組--灰	15	25級飾品／守護組--綠	1	--	0		290	101	287.10%	
	2714	3000	3001914	大象城	副本段	19		圓砲龍車	變色坦克(中圓砲)		副本-大怪-血多攻弱	0	無	林沖	27	25	25	1	1	1	moba0008a	2		1.3	0	0.1	0	0	100	90	120	60	5	67	216	5700	3240	328	369	75	79	0	0	23	0	72	0	0	0	0	0	348	348	348	348	0	0	120	0	150			1	3019115	1	100	3019126	5	100			100	110	200	9	3		9400050	9404010				60	60	EF0001	EF_die_01a	EF_ov_01a	205	8000	2				2102	1	10000	11037	1	1000	21008	1	100				1478																	--	0	20級藥水、消耗品組	85	25級帽子組--灰	15	25級飾品／守護組--綠	1	--	0		612	101	605.90%	
	2715	3000	3001915	大象城	副本段	19		機槍龍車	變色坦克(中機槍砲)		副本-小怪	0	無	林沖	25	25	25	1	1	1	moba0008b	2		1.3	0	0.1	0	0	100	100	140	60	5	22	51	1290	3060	246	354	71	75	0	0	22	0	68	0	0	0	0	0	334	334	334	334	0	0	100	0	150			1	3019115	1	100	3019136	5	100			100	110	200	9	3		9400050	9404010				80	60	EF0001	EF_die_01a	EF_ov_01a	26	8000	2				2102	1	10000	11037	1	1000	21008	1	100				1447																	--	0	20級藥水、消耗品組	85	25級帽子組--灰	15	25級飾品／守護組--綠	1	--	0		127	101	125.70%	
	2716	3000	3001801	大象城	副本段	18		咕咕	小鳥		副本-小怪	0	無	林沖	25	25	25	1	1	1	moba0086	1		1.3	0	0.1	0	0	40	40	50	25	3	22	51	1290	3060	246	354	71	75	0	0	22	0	68	0	0	0	0	0	334	334	334	334	0	0	100	0	150				3224021	1	100	3224022	2	100			100	110	200	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	26	8000	2				2102	1	10000	11037	1	1000	21008	1	100				1447																	--	0	20級藥水、消耗品組	85	25級帽子組--灰	15	25級飾品／守護組--綠	1	--	0		127	101	125.70%	
	2717	3000	3001917	大象城	副本段	19		尖龍砲車	變色龍砲車a		副本-中BOSS	0	無	林沖	30	26	26	1	1	1	mobb0009a	0.7		1.3	0	0.1	0	0	180	180	120	100	5	104	585	15480	3510	442	431	81	86	0	0	25	0	78	0	0	0	0	0	406	406	406	406	0	0	200	20	200		1	1	3219041	2	100	3219042	3	100			100	110	200	1800	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	7037	8000	2	9501	3	10000	2102	1	10000	11037	1	1000	21008	1	100				7575																	一千兩銀票組　	18	20級藥水、消耗品組	85	25級帽子組--灰	15	25級飾品／守護組--綠	1	--	0		"7,156"	119	6013.40%	
	2718	3000	3001918	大象城	副本段	19		魔龍砲車	變色龍砲車b		副本-小BOSS	0	無	林沖	29	26	26	1	1	1	mobb0009b	0.7		1.3	0	0.1	0	0	200	200	150	100	5	63	284	7545	3420	395	400	79	84	0	0	24	0	76	0	0	0	0	0	377	377	377	377	0	0	160	10	200		1	1	3219031	2	100	3219032	3	100			100	110	200	1800	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	3287	8000	2	9501	2	10000	2102	1	10000	11037	1	1000	21008	1	100				2750																	一千兩銀票組　	12	20級藥水、消耗品組	85	25級帽子組--灰	15	25級飾品／守護組--綠	1	--	0		"3,400"	113	3008.80%	
	2719	3000	6100000	大象城	副本段	19		蒸汽孔(鐵管)	間歇性發射裝置		機關(噴火台)	3	火	平均	28	25	25	0	0	0	obj18	1		1	0	0	0	1	50	50	50	25	1001			7330	3700	340	356	74	74	0	0	24	-100	74	0	0	0	327	0	82	8	82	82	0	0	500	0		100	1	1									0	0	0	-1	0									EF0001	EF_die_01a	EF_ov_01a	0	0																	0																	--	0	--	0	--	0	--	0	--	0		0	0		
	2720	3000	6100000	大象城	副本段	19		香蕉鎚	節奏性阻擋物件		機關(同級可擋3下)	0	無	平均	28	25	25	0	0	0	obj03b	0.5		1	0	0	0	1	200	50	400	100	1001			7330	3700	340	356	74	74	0	0	24	-100	74	0	0	0	0	0	392	392	392	392	0	0	1000	0		50	1	1									0	0	0	-1	999999									EF0001	EF_die_01b	EF_ov_01a	0	0																	0																	--	0	--	0	--	0	--	0	--	0		0	0		
	2721	3000	6100000	大象城	副本段	19		毒沼球	間歇性發射裝置		機關(噴火台)	1	地	平均	28	25	25	0	0	0	obj09f	1		1	0	0	0	1	50	50	50	25	1001			7330	3700	340	356	74	74	0	0	24	-100	74	0	327	0	0	0	82	82	82	8	0	0	500	0		100	1	1		1	1		1	1			0	0	0	-1	0									EF0001	EF_die_01a	EF_ov_01a	0	0																	0																	--	0	--	0	--	0	--	0	--	0		0	0		
	2722	3000	6100000	大象城	副本段	19		地洞蘿蔔刺	間歇性發射裝置		機關(噴火台)	0	無	平均	28	25	25	0	0	0	obj03d	1		1	0	0	0	1	50	50	50	25	1001			7330	3700	340	356	74	74	0	0	24	-100	74	0	0	0	0	0	392	392	392	392	0	0	500	0		100	1	1									0	0	0	-1	0									EF0001	EF_die_01a	EF_ov_01a	0	0																	0																	--	0	--	0	--	0	--	0	--	0		0	0		
	2723	3000	6100000	大象城	副本段	19		隱形機關	有攻擊力的隱形物件		機關(噴火台)	0	無	平均	28	25	25	0	0	0	obj00	1		1	0	0	0	1	50	50	50	50	1001			7330	3700	340	356	74	74	0	0	24	-100	74	0	0	0	0	0	392	392	392	392	0	0	500	0		100	1	1									0	0	0	-1	3									EF0001	EF_die_01a	EF_ov_01a	0	0																	0																	--	0	--	0	--	0	--	0	--	0		0	0		
	2805	3000	3002805	大象城	副本段	28		變色小紅龍	變色龍小兵		副本-小怪	0	無	林沖	41	41	41	1	1	1	moba0007	1		1.3	0	0.1	0	0	50	50	40	40	3	38	75	1786	3870	532	477	104	110	0	0	30	0	100	0	0	0	0	0	551	551	551	551	0	0	100	0	150				3019051	3	100	3019052	1	100			100	110	200	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	123	8000	2				2103	1	10000	11073	1	1000	21014	1	100				2362																	--	0	40級藥水、消耗品組	323	40級帽子組--灰	36	40級飾品／守護組--綠	3	--	0		362	362	100.00%	
	2807	3000	3002807	大象城	副本段	28		惡龍砲車	變色龍砲車		副本-小BOSS	0	無	林沖	46	43	43	1	1	1	mobb0009	0.7		1.3	0	0.1	0	0	160	150	120	90	5	113	414	10495	4320	714	558	114	121	0	0	33	0	110	0	0	0	0	0	630	630	630	630	0	0	160	10	150		1	1	4000001	1	100	4000005	2	100			100	110	200	1800	3		9400050	9404010						EF0001	EF_die_01b	EF_ov_01a	6069	8000		9501	4	10000	2103	1	10000	11074	1	1000	21018	1	100				4626																	一千兩銀票組　	24	40級藥水、消耗品組	323	40級上衣組--灰	39	45級飾品／守護組--綠	4	--	0		"9,369"	390	2402.30%	
	2809	3000	3002809	大象城	副本段	28		變色小藍龍	變色龍小兵(藍)		副本-小怪	0	無	林沖	41	41	41	1	1	1	moba0007a	1		1.3	0	0.1	0	0	50	50	30	40	3	38	75	1786	3870	532	477	104	110	0	0	30	0	100	0	0	0	0	0	551	551	551	551	0	0	100	0	150				3019051	3	100	3019052	1	100			100	110	200	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	123	8000	2				2103	1	10000	11073	1	1000	21014	1	100				2362																	--	0	40級藥水、消耗品組	323	40級帽子組--灰	36	40級飾品／守護組--綠	3	--	0		362	362	100.00%	
	2810	3000	3002810	大象城	副本段	28		變色小綠龍	變色龍小兵(綠)		副本-小怪	0	無	林沖	41	41	41	1	1	1	moba0007b	1		1.3	0	0.1	0	0	50	50	30	40	3	38	75	1786	3870	532	477	104	110	0	0	30	0	100	0	0	0	0	0	551	551	551	551	0	0	100	0	150				3019051	3	100	3019052	1	100			100	110	200	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	123	8000	2				2103	1	10000	11073	1	1000	21014	1	100				2362																	--	0	40級藥水、消耗品組	323	40級帽子組--灰	36	40級飾品／守護組--綠	3	--	0		362	362	100.00%	
	2814	3000	3002814	大象城	副本段	28		圓砲龍車	變色坦克(中圓砲)		副本-中怪	0	無	林沖	43	42	42	1	1	1	moba0008a	2		1.3	0	0.1	0	0	100	90	120	60	5	64	157	3940	4050	646	503	108	114	0	0	31	0	104	0	0	0	0	0	588	588	588	588	0	0	110	0	150		1	1	3019115	1	100	3019126	5	100			100	110	200	1800	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	2616	8000		9501	2	10000	2103	1	10000	11075	1	1000	21018	1	100				2440																	一千兩銀票組　	12	40級藥水、消耗品組	323	40級褲子組--灰	38	45級飾品／守護組--綠	4	--	0		"3,898"	376	1036.70%	
	2815	3000	3002815	大象城	副本段	28		機槍龍車	變色坦克(中機槍砲)		副本-中怪	0	無	林沖	43	42	42	1	1	1	moba0008b	2		1.3	0	0.1	0	0	100	100	140	60	5	64	157	3940	4050	646	503	108	114	0	0	31	0	104	0	0	0	0	0	588	588	588	588	0	0	110	0	150		1	1	3019115	1	100	3019136	5	100			100	110	200	1800	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	2616	8000		9501	2	10000	2103	1	10000	11075	1	1000	21018	1	100				2440																	一千兩銀票組　	12	40級藥水、消耗品組	323	40級褲子組--灰	38	45級飾品／守護組--綠	4	--	0		"3,898"	376	1036.70%	
